,0,1
1239,Hawley (R-MO),Yea
1240,Heinrich (D-NM),Yea
1241,Hirono (D-HI),Yea
1242,Hoeven (R-ND),Yea
1243,Hyde-Smith (R-MS),Yea
1244,Inhofe (R-OK),Yea
1245,Johnson (R-WI),Yea
1246,Jones (D-AL),Yea
1247,Kaine (D-VA),Yea
1248,Kennedy (R-LA),Nay
1249,King (I-ME),Yea
1250,Klobuchar (D-MN),Yea
1251,Lankford (R-OK),Yea
1252,Leahy (D-VT),Yea
1253,Lee (R-UT),Nay
1254,Loeffler (R-GA),Yea
1255,Manchin (D-WV),Yea
1256,Markey (D-MA),Nay
1257,McConnell (R-KY),Yea
1258,McSally (R-AZ),Yea
1259,Menendez (D-NJ),Yea
1260,Merkley (D-OR),Nay
1261,Moran (R-KS),Yea
1262,Murkowski (R-AK),Yea
1263,Murphy (D-CT),Yea
1264,Murray (D-WA),Yea
1265,Paul (R-KY),Nay
1266,Perdue (R-GA),Yea
1267,Peters (D-MI),Yea
1268,Portman (R-OH),Yea
1269,Reed (D-RI),Yea
1270,Risch (R-ID),Yea
1271,Roberts (R-KS),Yea
1272,Romney (R-UT),Nay
1273,Rosen (D-NV),Yea
1274,Rounds (R-SD),Yea
1275,Rubio (R-FL),Yea
1276,Sanders (I-VT),Nay
1277,Sasse (R-NE),Yea
1278,Schatz (D-HI),Yea
1279,Schumer (D-NY),Yea
1280,Scott (R-FL),Yea
1281,Scott (R-SC),Yea
1282,Shaheen (D-NH),Yea
1283,Shelby (R-AL),Yea
1284,Sinema (D-AZ),Yea
1285,Smith (D-MN),Yea
1286,Stabenow (D-MI),Yea
1287,Sullivan (R-AK),Yea
1288,Tester (D-MT),Yea
1289,Thune (R-SD),Yea
1290,Tillis (R-NC),Yea
1291,Toomey (R-PA),Yea
1292,Udall (D-NM),Yea
1293,Van Hollen (D-MD),Nay
1294,Warner (D-VA),Yea
1295,Warren (D-MA),Nay
1296,Whitehouse (D-RI),Yea
1297,Wicker (R-MS),Yea
1298,Wyden (D-OR),Nay
1299,Young (R-IN),Yea
1300,Alexander (R-TN),Yea
1301,Baldwin (D-WI),Yea
1302,Barrasso (R-WY),Yea
1303,Bennet (D-CO),Yea
1304,Blackburn (R-TN),Yea
1305,Blumenthal (D-CT),Yea
1306,Blunt (R-MO),Yea
1307,Booker (D-NJ),Nay
1308,Boozman (R-AR),Yea
1309,Braun (R-IN),Nay
1310,Brown (D-OH),Yea
1311,Burr (R-NC),Yea
1312,Cantwell (D-WA),Yea
1313,Capito (R-WV),Yea
1314,Cardin (D-MD),Yea
1315,Carper (D-DE),Yea
1316,Casey (D-PA),Yea
1317,Cassidy (R-LA),Yea
1318,Collins (R-ME),Yea
1319,Coons (D-DE),Yea
1320,Cornyn (R-TX),Yea
1321,Cortez Masto (D-NV),Yea
1322,Cotton (R-AR),Yea
1323,Cramer (R-ND),Yea
1324,Crapo (R-ID),Yea
1325,Cruz (R-TX),Yea
1326,Daines (R-MT),Yea
1327,Duckworth (D-IL),Yea
1328,Durbin (D-IL),Yea
1329,Enzi (R-WY),Yea
1330,Ernst (R-IA),Yea
1331,Feinstein (D-CA),Yea
1332,Fischer (R-NE),Yea
1333,Gardner (R-CO),Yea
1334,Gillibrand (D-NY),Nay
1335,Graham (R-SC),Yea
1336,Grassley (R-IA),Yea
1337,Harris (D-CA),Nay
1338,Hassan (D-NH),Yea
1339,Hawley (R-MO),Yea
1340,Heinrich (D-NM),Yea
1341,Hirono (D-HI),Yea
1342,Hoeven (R-ND),Yea
1343,Hyde-Smith (R-MS),Yea
1344,Inhofe (R-OK),Yea
1345,Johnson (R-WI),Yea
1346,Jones (D-AL),Yea
1347,Kaine (D-VA),Yea
1348,Kennedy (R-LA),Nay
1349,King (I-ME),Yea
1350,Klobuchar (D-MN),Yea
1351,Lankford (R-OK),Yea
1352,Leahy (D-VT),Yea
1353,Lee (R-UT),Nay
1354,Loeffler (R-GA),Yea
1355,Manchin (D-WV),Yea
1356,Markey (D-MA),Nay
1357,McConnell (R-KY),Yea
1358,McSally (R-AZ),Yea
1359,Menendez (D-NJ),Yea
1360,Merkley (D-OR),Nay
1361,Moran (R-KS),Yea
1362,Murkowski (R-AK),Yea
1363,Murphy (D-CT),Yea
1364,Murray (D-WA),Yea
1365,Paul (R-KY),Nay
1366,Perdue (R-GA),Yea
1367,Peters (D-MI),Yea
1368,Portman (R-OH),Yea
1369,Reed (D-RI),Yea
1370,Risch (R-ID),Yea
1371,Roberts (R-KS),Yea
1372,Romney (R-UT),Yea
1373,Rosen (D-NV),Yea
1374,Rounds (R-SD),Yea
1375,Rubio (R-FL),Yea
1376,Sanders (I-VT),Nay
1377,Sasse (R-NE),Yea
1378,Schatz (D-HI),Yea
1379,Schumer (D-NY),Yea
1380,Scott (R-FL),Yea
1381,Scott (R-SC),Yea
1382,Shaheen (D-NH),Yea
1383,Shelby (R-AL),Yea
1384,Sinema (D-AZ),Yea
1385,Smith (D-MN),Yea
1386,Stabenow (D-MI),Yea
1387,Sullivan (R-AK),Yea
1388,Tester (D-MT),Yea
1389,Thune (R-SD),Yea
1390,Tillis (R-NC),Yea
1391,Toomey (R-PA),Yea
1392,Udall (D-NM),Yea
1393,Van Hollen (D-MD),Yea
1394,Warner (D-VA),Yea
1395,Warren (D-MA),Nay
1396,Whitehouse (D-RI),Yea
1397,Wicker (R-MS),Yea
1398,Wyden (D-OR),Nay
1399,Young (R-IN),Yea
1400,Alexander (R-TN),Yea
1401,Baldwin (D-WI),Yea
1402,Barrasso (R-WY),Yea
1403,Bennet (D-CO),Yea
1404,Blackburn (R-TN),Yea
1405,Blumenthal (D-CT),Yea
1406,Blunt (R-MO),Yea
1407,Booker (D-NJ),Nay
1408,Boozman (R-AR),Yea
1409,Braun (R-IN),Yea
1410,Brown (D-OH),Yea
1411,Burr (R-NC),Yea
1412,Cantwell (D-WA),Yea
1413,Capito (R-WV),Yea
1414,Cardin (D-MD),Yea
1415,Carper (D-DE),Yea
1416,Casey (D-PA),Yea
1417,Cassidy (R-LA),Yea
1418,Collins (R-ME),Yea
1419,Coons (D-DE),Yea
1420,Cornyn (R-TX),Yea
1421,Cortez Masto (D-NV),Yea
1422,Cotton (R-AR),Yea
1423,Cramer (R-ND),Yea
1424,Crapo (R-ID),Yea
1425,Cruz (R-TX),Yea
1426,Daines (R-MT),Yea
1427,Duckworth (D-IL),Yea
1428,Durbin (D-IL),Yea
1429,Enzi (R-WY),Yea
1430,Ernst (R-IA),Yea
1431,Feinstein (D-CA),Yea
1432,Fischer (R-NE),Yea
1433,Gardner (R-CO),Yea
1434,Gillibrand (D-NY),Nay
1435,Graham (R-SC),Yea
1436,Grassley (R-IA),Yea
1437,Harris (D-CA),Nay
1438,Hassan (D-NH),Yea
1439,Hawley (R-MO),Yea
1440,Heinrich (D-NM),Yea
1441,Hirono (D-HI),Yea
1442,Hoeven (R-ND),Yea
1443,Hyde-Smith (R-MS),Yea
1444,Inhofe (R-OK),Yea
1445,Johnson (R-WI),Yea
1446,Jones (D-AL),Yea
1447,Kaine (D-VA),Yea
1448,Kennedy (R-LA),Nay
1449,King (I-ME),Yea
1450,Klobuchar (D-MN),Yea
1451,Lankford (R-OK),Yea
1452,Leahy (D-VT),Yea
1453,Lee (R-UT),Nay
1454,Loeffler (R-GA),Yea
1455,Manchin (D-WV),Yea
1456,Markey (D-MA),Nay
1457,McConnell (R-KY),Yea
1458,McSally (R-AZ),Yea
1459,Menendez (D-NJ),Yea
1460,Merkley (D-OR),Nay
1461,Moran (R-KS),Yea
1462,Murkowski (R-AK),Yea
1463,Murphy (D-CT),Yea
1464,Murray (D-WA),Yea
1465,Paul (R-KY),Nay
1466,Perdue (R-GA),Yea
1467,Peters (D-MI),Yea
1468,Portman (R-OH),Yea
1469,Reed (D-RI),Yea
1470,Risch (R-ID),Yea
1471,Roberts (R-KS),Yea
1472,Romney (R-UT),Nay
1473,Rosen (D-NV),Yea
1474,Rounds (R-SD),Yea
1475,Rubio (R-FL),Yea
1476,Sanders (I-VT),Nay
1477,Sasse (R-NE),Yea
1478,Schatz (D-HI),Yea
1479,Schumer (D-NY),Yea
1480,Scott (R-FL),Yea
1481,Scott (R-SC),Yea
1482,Shaheen (D-NH),Yea
1483,Shelby (R-AL),Yea
1484,Sinema (D-AZ),Yea
1485,Smith (D-MN),Yea
1486,Stabenow (D-MI),Yea
1487,Sullivan (R-AK),Yea
1488,Tester (D-MT),Yea
1489,Thune (R-SD),Yea
1490,Tillis (R-NC),Yea
1491,Toomey (R-PA),Yea
1492,Udall (D-NM),Yea
1493,Van Hollen (D-MD),Nay
1494,Warner (D-VA),Yea
1495,Warren (D-MA),Nay
1496,Whitehouse (D-RI),Yea
1497,Wicker (R-MS),Yea
1498,Wyden (D-OR),Nay
1499,Young (R-IN),Yea
1500,Alexander (R-TN),Nay
1501,Baldwin (D-WI),Yea
1502,Barrasso (R-WY),Nay
1503,Bennet (D-CO),Nay
1504,Blackburn (R-TN),Nay
1505,Blumenthal (D-CT),Yea
1506,Blunt (R-MO),Nay
1507,Booker (D-NJ),Yea
1508,Boozman (R-AR),Nay
1509,Braun (R-IN),Nay
1510,Brown (D-OH),Nay
1511,Burr (R-NC),Nay
1512,Cantwell (D-WA),Yea
1513,Capito (R-WV),Nay
1514,Cardin (D-MD),Yea
1515,Carper (D-DE),Nay
1516,Casey (D-PA),Yea
1517,Cassidy (R-LA),Nay
1518,Collins (R-ME),Nay
1519,Coons (D-DE),Nay
1520,Cornyn (R-TX),Nay
1521,Cortez Masto (D-NV),Nay
1522,Cotton (R-AR),Nay
1523,Cramer (R-ND),Nay
1524,Crapo (R-ID),Nay
1525,Cruz (R-TX),Nay
1526,Daines (R-MT),Nay
1527,Duckworth (D-IL),Nay
1528,Durbin (D-IL),Yea
1529,Enzi (R-WY),Nay
1530,Ernst (R-IA),Nay
1531,Feinstein (D-CA),Nay
1532,Fischer (R-NE),Nay
1533,Gardner (R-CO),Nay
1534,Gillibrand (D-NY),Yea
1535,Graham (R-SC),Nay
1536,Grassley (R-IA),Nay
1537,Harris (D-CA),Nay
1538,Hassan (D-NH),Nay
1539,Hawley (R-MO),Nay
1540,Heinrich (D-NM),Nay
1541,Hirono (D-HI),Yea
1542,Hoeven (R-ND),Nay
1543,Hyde-Smith (R-MS),Nay
1544,Inhofe (R-OK),Nay
1545,Johnson (R-WI),Nay
1546,Jones (D-AL),Nay
1547,Kaine (D-VA),Nay
1548,Kennedy (R-LA),Nay
1549,King (I-ME),Nay
1550,Klobuchar (D-MN),Yea
1551,Lankford (R-OK),Nay
1552,Leahy (D-VT),Yea
1553,Lee (R-UT),Nay
1554,Loeffler (R-GA),Nay
1555,Manchin (D-WV),Nay
1556,Markey (D-MA),Yea
1557,McConnell (R-KY),Nay
1558,McSally (R-AZ),Nay
1559,Menendez (D-NJ),Nay
1560,Merkley (D-OR),Yea
1561,Moran (R-KS),Nay
1562,Murkowski (R-AK),Nay
1563,Murphy (D-CT),Yea
1564,Murray (D-WA),Yea
1565,Paul (R-KY),Nay
1566,Perdue (R-GA),Nay
1567,Peters (D-MI),Nay
1568,Portman (R-OH),Nay
1569,Reed (D-RI),Nay
1570,Risch (R-ID),Nay
1571,Roberts (R-KS),Nay
1572,Romney (R-UT),Nay
1573,Rosen (D-NV),Nay
1574,Rounds (R-SD),Nay
1575,Rubio (R-FL),Nay
1576,Sanders (I-VT),Yea
1577,Sasse (R-NE),Nay
1578,Schatz (D-HI),Yea
1579,Schumer (D-NY),Yea
1580,Scott (R-FL),Nay
1581,Scott (R-SC),Nay
1582,Shaheen (D-NH),Nay
1583,Shelby (R-AL),Nay
1584,Sinema (D-AZ),Nay
1585,Smith (D-MN),Yea
1586,Stabenow (D-MI),Nay
1587,Sullivan (R-AK),Nay
1588,Tester (D-MT),Nay
1589,Thune (R-SD),Nay
1590,Tillis (R-NC),Nay
1591,Toomey (R-PA),Nay
1592,Udall (D-NM),Yea
1593,Van Hollen (D-MD),Yea
1594,Warner (D-VA),Nay
1595,Warren (D-MA),Yea
1596,Whitehouse (D-RI),Nay
1597,Wicker (R-MS),Nay
1598,Wyden (D-OR),Yea
1599,Young (R-IN),Nay
1600,Alexander (R-TN),Yea
1601,Baldwin (D-WI),Yea
1602,Barrasso (R-WY),Yea
1603,Bennet (D-CO),Yea
1604,Blackburn (R-TN),Yea
1605,Blumenthal (D-CT),Yea
1606,Blunt (R-MO),Yea
1607,Booker (D-NJ),Yea
1608,Boozman (R-AR),Yea
1609,Braun (R-IN),Yea
1610,Brown (D-OH),Yea
1611,Burr (R-NC),Yea
1612,Cantwell (D-WA),Yea
1613,Capito (R-WV),Yea
1614,Cardin (D-MD),Yea
1615,Carper (D-DE),Yea
1616,Casey (D-PA),Yea
1617,Cassidy (R-LA),Yea
1618,Collins (R-ME),Yea
1619,Coons (D-DE),Yea
1620,Cornyn (R-TX),Yea
1621,Cortez Masto (D-NV),Yea
1622,Cotton (R-AR),Yea
1623,Cramer (R-ND),Yea
1624,Crapo (R-ID),Yea
1625,Cruz (R-TX),Yea
1626,Daines (R-MT),Yea
1627,Duckworth (D-IL),Yea
1628,Durbin (D-IL),Yea
1629,Enzi (R-WY),Yea
1630,Ernst (R-IA),Yea
1631,Feinstein (D-CA),Yea
1632,Fischer (R-NE),Yea
1633,Gardner (R-CO),Yea
1634,Gillibrand (D-NY),Yea
1635,Graham (R-SC),Yea
1636,Grassley (R-IA),Yea
1637,Harris (D-CA),Yea
1638,Hassan (D-NH),Yea
1639,Hawley (R-MO),Yea
1640,Heinrich (D-NM),Yea
1641,Hirono (D-HI),Yea
1642,Hoeven (R-ND),Yea
1643,Hyde-Smith (R-MS),Yea
1644,Inhofe (R-OK),Yea
1645,Johnson (R-WI),Yea
1646,Jones (D-AL),Yea
1647,Kaine (D-VA),Yea
1648,Kennedy (R-LA),Yea
1649,King (I-ME),Yea
1650,Klobuchar (D-MN),Yea
1651,Lankford (R-OK),Yea
1652,Leahy (D-VT),Yea
1653,Lee (R-UT),Nay
1654,Loeffler (R-GA),Yea
1655,Manchin (D-WV),Yea
1656,Markey (D-MA),Yea
1657,McConnell (R-KY),Yea
1658,McSally (R-AZ),Yea
1659,Menendez (D-NJ),Yea
1660,Merkley (D-OR),Yea
1661,Moran (R-KS),Yea
1662,Murkowski (R-AK),Yea
1663,Murphy (D-CT),Yea
1664,Murray (D-WA),Yea
1665,Paul (R-KY),Nay
1666,Perdue (R-GA),Yea
1667,Peters (D-MI),Yea
1668,Portman (R-OH),Yea
1669,Reed (D-RI),Yea
1670,Risch (R-ID),Yea
1671,Roberts (R-KS),Yea
1672,Romney (R-UT),Yea
1673,Rosen (D-NV),Yea
1674,Rounds (R-SD),Yea
1675,Rubio (R-FL),Yea
1676,Sanders (I-VT),Yea
1677,Sasse (R-NE),Yea
1678,Schatz (D-HI),Yea
1679,Schumer (D-NY),Yea
1680,Scott (R-FL),Yea
1681,Scott (R-SC),Yea
1682,Shaheen (D-NH),Yea
1683,Shelby (R-AL),Nay
1684,Sinema (D-AZ),Yea
1685,Smith (D-MN),Yea
1686,Stabenow (D-MI),Yea
1687,Sullivan (R-AK),Yea
1688,Tester (D-MT),Yea
1689,Thune (R-SD),Yea
1690,Tillis (R-NC),Yea
1691,Toomey (R-PA),Nay
1692,Udall (D-NM),Yea
1693,Van Hollen (D-MD),Yea
1694,Warner (D-VA),Yea
1695,Warren (D-MA),Yea
1696,Whitehouse (D-RI),Yea
1697,Wicker (R-MS),Yea
1698,Wyden (D-OR),Yea
1699,Young (R-IN),Yea
1700,Alexander (R-TN),Yea
1701,Baldwin (D-WI),Yea
1702,Barrasso (R-WY),Yea
1703,Bennet (D-CO),Yea
1704,Blackburn (R-TN),Nay
1705,Blumenthal (D-CT),Yea
1706,Blunt (R-MO),Yea
1707,Booker (D-NJ),Nay
1708,Boozman (R-AR),Yea
1709,Braun (R-IN),Yea
1710,Brown (D-OH),Yea
1711,Burr (R-NC),Yea
1712,Cantwell (D-WA),Yea
1713,Capito (R-WV),Yea
1714,Cardin (D-MD),Yea
1715,Carper (D-DE),Yea
1716,Casey (D-PA),Yea
1717,Cassidy (R-LA),Yea
1718,Collins (R-ME),Yea
1719,Coons (D-DE),Yea
1720,Cornyn (R-TX),Yea
1721,Cortez Masto (D-NV),Yea
1722,Cotton (R-AR),Nay
1723,Cramer (R-ND),Yea
1724,Crapo (R-ID),Yea
1725,Cruz (R-TX),Yea
1726,Daines (R-MT),Yea
1727,Duckworth (D-IL),Yea
1728,Durbin (D-IL),Yea
1729,Enzi (R-WY),Yea
1730,Ernst (R-IA),Yea
1731,Feinstein (D-CA),Yea
1732,Fischer (R-NE),Yea
1733,Gardner (R-CO),Yea
1734,Gillibrand (D-NY),Yea
1735,Graham (R-SC),Yea
1736,Grassley (R-IA),Yea
1737,Harris (D-CA),Nay
1738,Hassan (D-NH),Yea
1739,Hawley (R-MO),Nay
1740,Heinrich (D-NM),Yea
1741,Hirono (D-HI),Yea
1742,Hoeven (R-ND),Yea
1743,Hyde-Smith (R-MS),Yea
1744,Inhofe (R-OK),Yea
1745,Johnson (R-WI),Yea
1746,Jones (D-AL),Yea
1747,Kaine (D-VA),Yea
1748,Kennedy (R-LA),Nay
1749,King (I-ME),Yea
1750,Klobuchar (D-MN),Yea
1751,Lankford (R-OK),Yea
1752,Leahy (D-VT),Yea
1753,Lee (R-UT),Yea
1754,Loeffler (R-GA),Nay
1755,Manchin (D-WV),Yea
1756,Markey (D-MA),Nay
1757,McConnell (R-KY),Yea
1758,McSally (R-AZ),Yea
1759,Menendez (D-NJ),Yea
1760,Merkley (D-OR),Yea
1761,Moran (R-KS),Yea
1762,Murkowski (R-AK),Yea
1763,Murphy (D-CT),Yea
1764,Murray (D-WA),Yea
1765,Paul (R-KY),Yea
1766,Perdue (R-GA),Yea
1767,Peters (D-MI),Yea
1768,Portman (R-OH),Yea
1769,Reed (D-RI),Yea
1770,Risch (R-ID),Yea
1771,Roberts (R-KS),Yea
1772,Romney (R-UT),Yea
1773,Rosen (D-NV),Yea
1774,Rounds (R-SD),Yea
1775,Rubio (R-FL),Yea
1776,Sanders (I-VT),Nay
1777,Sasse (R-NE),Yea
1778,Schatz (D-HI),Yea
1779,Schumer (D-NY),Yea
1780,Scott (R-FL),Yea
1781,Scott (R-SC),Yea
1782,Shaheen (D-NH),Yea
1783,Shelby (R-AL),Yea
1784,Sinema (D-AZ),Yea
1785,Smith (D-MN),Yea
1786,Stabenow (D-MI),Yea
1787,Sullivan (R-AK),Yea
1788,Tester (D-MT),Yea
1789,Thune (R-SD),Yea
1790,Tillis (R-NC),Yea
1791,Toomey (R-PA),Yea
1792,Udall (D-NM),Yea
1793,Van Hollen (D-MD),Yea
1794,Warner (D-VA),Yea
1795,Warren (D-MA),Nay
1796,Whitehouse (D-RI),Yea
1797,Wicker (R-MS),Yea
1798,Wyden (D-OR),Yea
1799,Young (R-IN),Yea
1800,Alexander (R-TN),Nay
1801,Baldwin (D-WI),Yea
1802,Barrasso (R-WY),Nay
1803,Bennet (D-CO),Yea
1804,Blackburn (R-TN),Nay
1805,Blumenthal (D-CT),Yea
1806,Blunt (R-MO),Nay
1807,Booker (D-NJ),Yea
1808,Boozman (R-AR),Nay
1809,Braun (R-IN),Nay
1810,Brown (D-OH),Yea
1811,Burr (R-NC),Nay
1812,Cantwell (D-WA),Yea
1813,Capito (R-WV),Nay
1814,Cardin (D-MD),Yea
1815,Carper (D-DE),Yea
1816,Casey (D-PA),Yea
1817,Cassidy (R-LA),Nay
1818,Collins (R-ME),Nay
1819,Coons (D-DE),Yea
1820,Cornyn (R-TX),Nay
1821,Cortez Masto (D-NV),Yea
1822,Cotton (R-AR),Nay
1823,Cramer (R-ND),Nay
1824,Crapo (R-ID),Nay
1825,Cruz (R-TX),Nay
1826,Daines (R-MT),Yea
1827,Duckworth (D-IL),Yea
1828,Durbin (D-IL),Yea
1829,Enzi (R-WY),Nay
1830,Ernst (R-IA),Nay
1831,Feinstein (D-CA),Yea
1832,Fischer (R-NE),Nay
1833,Gardner (R-CO),Yea
1834,Gillibrand (D-NY),Yea
1835,Graham (R-SC),Nay
1836,Grassley (R-IA),Nay
1837,Harris (D-CA),Yea
1838,Hassan (D-NH),Yea
1839,Hawley (R-MO),Nay
1840,Heinrich (D-NM),Yea
1841,Hirono (D-HI),Yea
1842,Hoeven (R-ND),Nay
1843,Hyde-Smith (R-MS),Nay
1844,Inhofe (R-OK),Nay
1845,Johnson (R-WI),Nay
1846,Jones (D-AL),Yea
1847,Kaine (D-VA),Yea
1848,Kennedy (R-LA),Nay
1849,King (I-ME),Yea
1850,Klobuchar (D-MN),Yea
1851,Lankford (R-OK),Nay
1852,Leahy (D-VT),Yea
1853,Lee (R-UT),Nay
1854,Loeffler (R-GA),Nay
1855,Manchin (D-WV),Yea
1856,Markey (D-MA),Yea
1857,McConnell (R-KY),Nay
1858,McSally (R-AZ),Nay
1859,Menendez (D-NJ),Yea
1860,Merkley (D-OR),Yea
1861,Moran (R-KS),Nay
1862,Murkowski (R-AK),Yea
1863,Murphy (D-CT),Yea
1864,Murray (D-WA),Yea
1865,Paul (R-KY),Yea
1866,Perdue (R-GA),Nay
1867,Peters (D-MI),Yea
1868,Portman (R-OH),Nay
1869,Reed (D-RI),Yea
1870,Risch (R-ID),Nay
1871,Roberts (R-KS),Nay
1872,Romney (R-UT),Nay
1873,Rosen (D-NV),Yea
1874,Rounds (R-SD),Nay
1875,Rubio (R-FL),Nay
1876,Sanders (I-VT),Yea
1877,Sasse (R-NE),Nay
1878,Schatz (D-HI),Yea
1879,Schumer (D-NY),Yea
1880,Scott (R-FL),Nay
1881,Scott (R-SC),Nay
1882,Shaheen (D-NH),Yea
1883,Shelby (R-AL),Nay
1884,Sinema (D-AZ),Yea
1885,Smith (D-MN),Yea
1886,Stabenow (D-MI),Yea
1887,Sullivan (R-AK),Nay
1888,Tester (D-MT),Yea
1889,Thune (R-SD),Nay
1890,Tillis (R-NC),Nay
1891,Toomey (R-PA),Nay
1892,Udall (D-NM),Yea
1893,Van Hollen (D-MD),Yea
1894,Warner (D-VA),Yea
1895,Warren (D-MA),Yea
1896,Whitehouse (D-RI),Yea
1897,Wicker (R-MS),Nay
1898,Wyden (D-OR),Yea
1899,Young (R-IN),Nay
1900,Alexander (R-TN),Yea
1901,Baldwin (D-WI),Nay
1902,Barrasso (R-WY),Yea
1903,Bennet (D-CO),Nay
1904,Blackburn (R-TN),Yea
1905,Blumenthal (D-CT),Yea
1906,Blunt (R-MO),Not Voting
1907,Booker (D-NJ),Nay
1908,Boozman (R-AR),Yea
1909,Braun (R-IN),Nay
1910,Brown (D-OH),Nay
1911,Burr (R-NC),Not Voting
1912,Cantwell (D-WA),Nay
1913,Capito (R-WV),Yea
1914,Cardin (D-MD),Nay
1915,Carper (D-DE),Yea
1916,Casey (D-PA),Nay
1917,Cassidy (R-LA),Yea
1918,Collins (R-ME),Yea
1919,Coons (D-DE),Yea
1920,Cornyn (R-TX),Yea
1921,Cortez Masto (D-NV),Nay
1922,Cotton (R-AR),Yea
1923,Cramer (R-ND),Yea
1924,Crapo (R-ID),Yea
1925,Cruz (R-TX),Yea
1926,Daines (R-MT),Nay
1927,Duckworth (D-IL),Nay
1928,Durbin (D-IL),Nay
1929,Enzi (R-WY),Not Voting
1930,Ernst (R-IA),Yea
1931,Feinstein (D-CA),Yea
1932,Fischer (R-NE),Yea
1933,Gardner (R-CO),Yea
1934,Gillibrand (D-NY),Nay
1935,Graham (R-SC),Yea
1936,Grassley (R-IA),Yea
1937,Harris (D-CA),Nay
1938,Hassan (D-NH),Yea
1939,Hawley (R-MO),Yea
1940,Heinrich (D-NM),Nay
1941,Hirono (D-HI),Nay
1942,Hoeven (R-ND),Yea
1943,Hyde-Smith (R-MS),Not Voting
1944,Inhofe (R-OK),Yea
1945,Johnson (R-WI),Yea
1946,Jones (D-AL),Yea
1947,Kaine (D-VA),Nay
1948,Kennedy (R-LA),Yea
1949,King (I-ME),Yea
1950,Klobuchar (D-MN),Nay
1951,Lankford (R-OK),Yea
1952,Leahy (D-VT),Nay
1953,Lee (R-UT),Nay
1954,Loeffler (R-GA),Yea
1955,Manchin (D-WV),Yea
1956,Markey (D-MA),Not Voting
1957,McConnell (R-KY),Yea
1958,McSally (R-AZ),Yea
1959,Menendez (D-NJ),Yea
1960,Merkley (D-OR),Nay
1961,Moran (R-KS),Yea
1962,Murkowski (R-AK),Not Voting
1963,Murphy (D-CT),Yea
1964,Murray (D-WA),Not Voting
1965,Paul (R-KY),Nay
1966,Perdue (R-GA),Yea
1967,Peters (D-MI),Nay
1968,Portman (R-OH),Yea
1969,Reed (D-RI),Yea
1970,Risch (R-ID),Yea
1971,Roberts (R-KS),Yea
1972,Romney (R-UT),Yea
1973,Rosen (D-NV),Yea
1974,Rounds (R-SD),Yea
1975,Rubio (R-FL),Yea
1976,Sanders (I-VT),Nay
1977,Sasse (R-NE),Yea
1978,Schatz (D-HI),Nay
1979,Schumer (D-NY),Nay
1980,Scott (R-FL),Yea
1981,Scott (R-SC),Yea
1982,Shaheen (D-NH),Yea
1983,Shelby (R-AL),Yea
1984,Sinema (D-AZ),Yea
1985,Smith (D-MN),Nay
1986,Stabenow (D-MI),Nay
1987,Sullivan (R-AK),Yea
1988,Tester (D-MT),Nay
1989,Thune (R-SD),Yea
1990,Tillis (R-NC),Yea
1991,Toomey (R-PA),Yea
1992,Udall (D-NM),Nay
1993,Van Hollen (D-MD),Nay
1994,Warner (D-VA),Yea
1995,Warren (D-MA),Nay
1996,Whitehouse (D-RI),Yea
1997,Wicker (R-MS),Yea
1998,Wyden (D-OR),Nay
1999,Young (R-IN),Yea
2000,Alexander (R-TN),Yea
2001,Baldwin (D-WI),Yea
2002,Barrasso (R-WY),Yea
2003,Bennet (D-CO),Yea
2004,Blackburn (R-TN),Yea
2005,Blumenthal (D-CT),Yea
2006,Blunt (R-MO),Yea
2007,Booker (D-NJ),Yea
2008,Boozman (R-AR),Yea
2009,Braun (R-IN),Yea
2010,Brown (D-OH),Yea
2011,Burr (R-NC),Not Voting
2012,Cantwell (D-WA),Yea
2013,Capito (R-WV),Yea
2014,Cardin (D-MD),Yea
2015,Carper (D-DE),Yea
2016,Casey (D-PA),Yea
2017,Cassidy (R-LA),Yea
2018,Collins (R-ME),Yea
2019,Coons (D-DE),Yea
2020,Cornyn (R-TX),Yea
2021,Cortez Masto (D-NV),Yea
2022,Cotton (R-AR),Yea
2023,Cramer (R-ND),Not Voting
2024,Crapo (R-ID),Yea
2025,Cruz (R-TX),Yea
2026,Daines (R-MT),Yea
2027,Duckworth (D-IL),Yea
2028,Durbin (D-IL),Yea
2029,Enzi (R-WY),Not Voting
2030,Ernst (R-IA),Yea
2031,Feinstein (D-CA),Yea
2032,Fischer (R-NE),Yea
2033,Gardner (R-CO),Yea
2034,Gillibrand (D-NY),Yea
2035,Graham (R-SC),Yea
2036,Grassley (R-IA),Yea
2037,Harris (D-CA),Nay
2038,Hassan (D-NH),Yea
2039,Hawley (R-MO),Yea
2040,Heinrich (D-NM),Yea
2041,Hirono (D-HI),Yea
2042,Hoeven (R-ND),Yea
2043,Hyde-Smith (R-MS),Yea
2044,Inhofe (R-OK),Yea
2045,Johnson (R-WI),Yea
2046,Jones (D-AL),Yea
2047,Kaine (D-VA),Yea
2048,Kennedy (R-LA),Yea
2049,King (I-ME),Yea
2050,Klobuchar (D-MN),Yea
2051,Lankford (R-OK),Yea
2052,Leahy (D-VT),Yea
2053,Lee (R-UT),Yea
2054,Loeffler (R-GA),Yea
2055,Manchin (D-WV),Yea
2056,Markey (D-MA),Not Voting
2057,McConnell (R-KY),Yea
2058,McSally (R-AZ),Yea
2059,Menendez (D-NJ),Yea
