,Senator Name,Decision,Bill
2518,Corker (R-TN),1,25
2519,Cornyn (R-TX),0,25
2520,Cortez Masto (D-NV),0,25
2521,Cotton (R-AR),0,25
2522,Crapo (R-ID),0,25
2523,Cruz (R-TX),0,25
2524,Daines (R-MT),0,25
2525,Donnelly (D-IN),0,25
2526,Duckworth (D-IL),2,25
2527,Durbin (D-IL),0,25
2528,Enzi (R-WY),0,25
2529,Ernst (R-IA),0,25
2530,Feinstein (D-CA),0,25
2531,Fischer (R-NE),0,25
2532,Flake (R-AZ),2,25
2533,Gardner (R-CO),0,25
2534,Gillibrand (D-NY),0,25
2535,Graham (R-SC),0,25
2536,Grassley (R-IA),0,25
2537,Harris (D-CA),0,25
2538,Hassan (D-NH),0,25
2539,Hatch (R-UT),0,25
2540,Heinrich (D-NM),0,25
2541,Heitkamp (D-ND),0,25
2542,Heller (R-NV),0,25
2543,Hirono (D-HI),0,25
2544,Hoeven (R-ND),0,25
2545,Hyde-Smith (R-MS),0,25
2546,Inhofe (R-OK),0,25
2547,Isakson (R-GA),0,25
2548,Johnson (R-WI),0,25
2549,Jones (D-AL),0,25
2550,Kaine (D-VA),0,25
2551,Kennedy (R-LA),0,25
2552,King (I-ME),0,25
2553,Klobuchar (D-MN),0,25
2554,Lankford (R-OK),0,25
2555,Leahy (D-VT),0,25
2556,Lee (R-UT),0,25
2557,Manchin (D-WV),0,25
2558,Markey (D-MA),0,25
2559,McCain (R-AZ),2,25
2560,McCaskill (D-MO),0,25
2561,McConnell (R-KY),0,25
2562,Menendez (D-NJ),0,25
2563,Merkley (D-OR),1,25
2564,Moran (R-KS),0,25
2565,Murkowski (R-AK),0,25
2566,Murphy (D-CT),0,25
2567,Murray (D-WA),0,25
2568,Nelson (D-FL),0,25
2569,Paul (R-KY),0,25
2570,Perdue (R-GA),0,25
2571,Peters (D-MI),0,25
2572,Portman (R-OH),0,25
2573,Reed (D-RI),0,25
2574,Risch (R-ID),0,25
2575,Roberts (R-KS),0,25
2576,Rounds (R-SD),1,25
2577,Rubio (R-FL),0,25
2578,Sanders (I-VT),1,25
2579,Sasse (R-NE),0,25
2580,Schatz (D-HI),1,25
2581,Schumer (D-NY),0,25
2582,Scott (R-SC),0,25
2583,Shaheen (D-NH),0,25
2584,Shelby (R-AL),0,25
2585,Smith (D-MN),0,25
2586,Stabenow (D-MI),0,25
2587,Sullivan (R-AK),0,25
2588,Tester (D-MT),0,25
2589,Thune (R-SD),0,25
2590,Tillis (R-NC),0,25
2591,Toomey (R-PA),0,25
2592,Udall (D-NM),0,25
2593,Van Hollen (D-MD),0,25
2594,Warner (D-VA),0,25
2595,Warren (D-MA),0,25
2596,Whitehouse (D-RI),0,25
2597,Wicker (R-MS),0,25
2598,Wyden (D-OR),0,25
2599,Young (R-IN),0,25
2600,Alexander (R-TN),1,26
2601,Baldwin (D-WI),1,26
2602,Barrasso (R-WY),0,26
2603,Bennet (D-CO),1,26
2604,Blumenthal (D-CT),1,26
2605,Blunt (R-MO),1,26
2606,Booker (D-NJ),2,26
2607,Boozman (R-AR),1,26
2608,Brown (D-OH),1,26
2609,Burr (R-NC),1,26
2610,Cantwell (D-WA),1,26
2611,Capito (R-WV),1,26
2612,Cardin (D-MD),1,26
2613,Carper (D-DE),1,26
2614,Casey (D-PA),1,26
2615,Cassidy (R-LA),1,26
2616,Collins (R-ME),1,26
2617,Coons (D-DE),1,26
2618,Corker (R-TN),1,26
2619,Cornyn (R-TX),0,26
2620,Cortez Masto (D-NV),1,26
2621,Cotton (R-AR),1,26
2622,Crapo (R-ID),0,26
2623,Cruz (R-TX),0,26
2624,Daines (R-MT),0,26
2625,Donnelly (D-IN),1,26
2626,Duckworth (D-IL),2,26
2627,Durbin (D-IL),1,26
2628,Enzi (R-WY),0,26
2629,Ernst (R-IA),0,26
2630,Feinstein (D-CA),1,26
2631,Fischer (R-NE),0,26
2632,Flake (R-AZ),0,26
2633,Gardner (R-CO),1,26
2634,Gillibrand (D-NY),1,26
2635,Graham (R-SC),1,26
2636,Grassley (R-IA),0,26
2637,Harris (D-CA),1,26
2638,Hassan (D-NH),1,26
2639,Hatch (R-UT),1,26
2640,Heinrich (D-NM),1,26
2641,Heitkamp (D-ND),1,26
2642,Heller (R-NV),1,26
2643,Hirono (D-HI),1,26
2644,Hoeven (R-ND),1,26
2645,Hyde-Smith (R-MS),1,26
2646,Inhofe (R-OK),1,26
2647,Isakson (R-GA),1,26
2648,Johnson (R-WI),0,26
2649,Jones (D-AL),1,26
2650,Kaine (D-VA),1,26
2651,Kennedy (R-LA),0,26
2652,King (I-ME),1,26
2653,Klobuchar (D-MN),1,26
2654,Lankford (R-OK),0,26
2655,Leahy (D-VT),1,26
2656,Lee (R-UT),0,26
2657,Manchin (D-WV),1,26
2658,Markey (D-MA),1,26
2659,McCain (R-AZ),2,26
2660,McCaskill (D-MO),1,26
2661,McConnell (R-KY),1,26
2662,Menendez (D-NJ),1,26
2663,Merkley (D-OR),1,26
2664,Moran (R-KS),0,26
2665,Murkowski (R-AK),1,26
2666,Murphy (D-CT),1,26
2667,Murray (D-WA),1,26
2668,Nelson (D-FL),1,26
2669,Paul (R-KY),0,26
2670,Perdue (R-GA),1,26
2671,Peters (D-MI),1,26
2672,Portman (R-OH),1,26
2673,Reed (D-RI),1,26
2674,Risch (R-ID),0,26
2675,Roberts (R-KS),1,26
2676,Rounds (R-SD),1,26
2677,Rubio (R-FL),0,26
2678,Sanders (I-VT),1,26
2679,Sasse (R-NE),0,26
2680,Schatz (D-HI),1,26
2681,Schumer (D-NY),1,26
2682,Scott (R-SC),0,26
2683,Shaheen (D-NH),1,26
2684,Shelby (R-AL),1,26
2685,Smith (D-MN),1,26
2686,Stabenow (D-MI),1,26
2687,Sullivan (R-AK),1,26
2688,Tester (D-MT),1,26
2689,Thune (R-SD),1,26
2690,Tillis (R-NC),1,26
2691,Toomey (R-PA),0,26
2692,Udall (D-NM),1,26
2693,Van Hollen (D-MD),1,26
2694,Warner (D-VA),1,26
2695,Warren (D-MA),1,26
2696,Whitehouse (D-RI),1,26
2697,Wicker (R-MS),1,26
2698,Wyden (D-OR),1,26
2699,Young (R-IN),1,26
2700,Alexander (R-TN),1,27
2701,Baldwin (D-WI),0,27
2702,Barrasso (R-WY),1,27
2703,Bennet (D-CO),0,27
2704,Blumenthal (D-CT),0,27
2705,Blunt (R-MO),1,27
2706,Booker (D-NJ),0,27
2707,Boozman (R-AR),1,27
2708,Brown (D-OH),0,27
2709,Burr (R-NC),1,27
2710,Cantwell (D-WA),0,27
2711,Capito (R-WV),1,27
2712,Cardin (D-MD),0,27
2713,Carper (D-DE),0,27
2714,Casey (D-PA),0,27
2715,Cassidy (R-LA),1,27
2716,Collins (R-ME),0,27
2717,Coons (D-DE),0,27
2718,Corker (R-TN),1,27
2719,Cornyn (R-TX),1,27
2720,Cortez Masto (D-NV),0,27
2721,Cotton (R-AR),1,27
2722,Crapo (R-ID),1,27
2723,Cruz (R-TX),1,27
2724,Daines (R-MT),1,27
2725,Donnelly (D-IN),0,27
2726,Duckworth (D-IL),0,27
2727,Durbin (D-IL),0,27
2728,Enzi (R-WY),1,27
2729,Ernst (R-IA),1,27
2730,Feinstein (D-CA),0,27
2731,Fischer (R-NE),1,27
2732,Flake (R-AZ),1,27
2733,Gardner (R-CO),1,27
2734,Gillibrand (D-NY),0,27
2735,Graham (R-SC),1,27
2736,Grassley (R-IA),1,27
2737,Harris (D-CA),0,27
2738,Hassan (D-NH),0,27
2739,Hatch (R-UT),1,27
2740,Heinrich (D-NM),0,27
2741,Heitkamp (D-ND),0,27
2742,Heller (R-NV),1,27
2743,Hirono (D-HI),0,27
2744,Hoeven (R-ND),1,27
2745,Hyde-Smith (R-MS),1,27
2746,Inhofe (R-OK),1,27
2747,Isakson (R-GA),1,27
2748,Johnson (R-WI),1,27
2749,Jones (D-AL),0,27
2750,Kaine (D-VA),0,27
2751,Kennedy (R-LA),0,27
2752,King (I-ME),0,27
2753,Klobuchar (D-MN),0,27
2754,Lankford (R-OK),1,27
2755,Leahy (D-VT),0,27
2756,Lee (R-UT),1,27
2757,Manchin (D-WV),0,27
2758,Markey (D-MA),0,27
2759,McCain (R-AZ),2,27
2760,McCaskill (D-MO),0,27
2761,McConnell (R-KY),1,27
2762,Menendez (D-NJ),0,27
2763,Merkley (D-OR),0,27
2764,Moran (R-KS),1,27
2765,Murkowski (R-AK),0,27
2766,Murphy (D-CT),0,27
2767,Murray (D-WA),0,27
2768,Nelson (D-FL),0,27
2769,Paul (R-KY),1,27
2770,Perdue (R-GA),1,27
2771,Peters (D-MI),0,27
2772,Portman (R-OH),1,27
2773,Reed (D-RI),0,27
2774,Risch (R-ID),1,27
2775,Roberts (R-KS),1,27
2776,Rounds (R-SD),1,27
2777,Rubio (R-FL),1,27
2778,Sanders (I-VT),0,27
2779,Sasse (R-NE),1,27
2780,Schatz (D-HI),0,27
2781,Schumer (D-NY),0,27
2782,Scott (R-SC),1,27
2783,Shaheen (D-NH),0,27
2784,Shelby (R-AL),1,27
2785,Smith (D-MN),0,27
2786,Stabenow (D-MI),0,27
2787,Sullivan (R-AK),1,27
2788,Tester (D-MT),0,27
2789,Thune (R-SD),1,27
2790,Tillis (R-NC),1,27
2791,Toomey (R-PA),1,27
2792,Udall (D-NM),0,27
2793,Van Hollen (D-MD),0,27
2794,Warner (D-VA),0,27
2795,Warren (D-MA),0,27
2796,Whitehouse (D-RI),0,27
2797,Wicker (R-MS),1,27
2798,Wyden (D-OR),0,27
2799,Young (R-IN),1,27
2800,Alexander (R-TN),1,28
2801,Baldwin (D-WI),0,28
2802,Barrasso (R-WY),1,28
2803,Bennet (D-CO),0,28
2804,Blumenthal (D-CT),0,28
2805,Blunt (R-MO),1,28
2806,Booker (D-NJ),0,28
2807,Boozman (R-AR),1,28
2808,Brown (D-OH),0,28
2809,Burr (R-NC),1,28
2810,Cantwell (D-WA),0,28
2811,Capito (R-WV),1,28
2812,Cardin (D-MD),0,28
2813,Carper (D-DE),0,28
2814,Casey (D-PA),0,28
2815,Cassidy (R-LA),1,28
2816,Collins (R-ME),0,28
2817,Coons (D-DE),0,28
2818,Corker (R-TN),1,28
2819,Cornyn (R-TX),1,28
2820,Cortez Masto (D-NV),0,28
2821,Cotton (R-AR),1,28
2822,Crapo (R-ID),1,28
2823,Cruz (R-TX),1,28
2824,Daines (R-MT),1,28
2825,Donnelly (D-IN),0,28
2826,Duckworth (D-IL),0,28
2827,Durbin (D-IL),0,28
2828,Enzi (R-WY),1,28
2829,Ernst (R-IA),1,28
2830,Feinstein (D-CA),0,28
2831,Fischer (R-NE),1,28
2832,Flake (R-AZ),1,28
2833,Gardner (R-CO),1,28
2834,Gillibrand (D-NY),0,28
2835,Graham (R-SC),1,28
2836,Grassley (R-IA),1,28
2837,Harris (D-CA),0,28
2838,Hassan (D-NH),0,28
2839,Hatch (R-UT),1,28
2840,Heinrich (D-NM),0,28
2841,Heitkamp (D-ND),0,28
2842,Heller (R-NV),1,28
2843,Hirono (D-HI),0,28
2844,Hoeven (R-ND),1,28
2845,Hyde-Smith (R-MS),1,28
2846,Inhofe (R-OK),1,28
2847,Isakson (R-GA),1,28
2848,Johnson (R-WI),1,28
2849,Jones (D-AL),0,28
2850,Kaine (D-VA),0,28
2851,Kennedy (R-LA),0,28
2852,King (I-ME),0,28
2853,Klobuchar (D-MN),0,28
2854,Lankford (R-OK),1,28
2855,Leahy (D-VT),0,28
2856,Lee (R-UT),1,28
2857,Manchin (D-WV),0,28
2858,Markey (D-MA),0,28
2859,McCain (R-AZ),2,28
2860,McCaskill (D-MO),0,28
2861,McConnell (R-KY),1,28
2862,Menendez (D-NJ),0,28
2863,Merkley (D-OR),0,28
2864,Moran (R-KS),1,28
2865,Murkowski (R-AK),0,28
2866,Murphy (D-CT),0,28
2867,Murray (D-WA),0,28
2868,Nelson (D-FL),0,28
2869,Paul (R-KY),1,28
2870,Perdue (R-GA),1,28
2871,Peters (D-MI),0,28
2872,Portman (R-OH),1,28
2873,Reed (D-RI),0,28
2874,Risch (R-ID),1,28
2875,Roberts (R-KS),1,28
2876,Rounds (R-SD),1,28
2877,Rubio (R-FL),1,28
2878,Sanders (I-VT),0,28
2879,Sasse (R-NE),1,28
2880,Schatz (D-HI),0,28
2881,Schumer (D-NY),0,28
2882,Scott (R-SC),1,28
2883,Shaheen (D-NH),0,28
2884,Shelby (R-AL),1,28
2885,Smith (D-MN),0,28
2886,Stabenow (D-MI),0,28
2887,Sullivan (R-AK),1,28
2888,Tester (D-MT),0,28
2889,Thune (R-SD),1,28
2890,Tillis (R-NC),1,28
2891,Toomey (R-PA),1,28
2892,Udall (D-NM),0,28
2893,Van Hollen (D-MD),0,28
2894,Warner (D-VA),0,28
2895,Warren (D-MA),0,28
2896,Whitehouse (D-RI),0,28
2897,Wicker (R-MS),1,28
2898,Wyden (D-OR),0,28
2899,Young (R-IN),1,28
2900,Alexander (R-TN),0,29
2901,Baldwin (D-WI),1,29
2902,Barrasso (R-WY),0,29
2903,Bennet (D-CO),1,29
2904,Blumenthal (D-CT),1,29
2905,Blunt (R-MO),0,29
2906,Booker (D-NJ),1,29
2907,Boozman (R-AR),0,29
2908,Brown (D-OH),1,29
2909,Burr (R-NC),0,29
2910,Cantwell (D-WA),1,29
2911,Capito (R-WV),0,29
2912,Cardin (D-MD),1,29
2913,Carper (D-DE),1,29
2914,Casey (D-PA),1,29
2915,Cassidy (R-LA),0,29
2916,Collins (R-ME),0,29
2917,Coons (D-DE),1,29
2918,Corker (R-TN),0,29
2919,Cornyn (R-TX),0,29
2920,Cortez Masto (D-NV),1,29
2921,Cotton (R-AR),0,29
2922,Crapo (R-ID),0,29
2923,Cruz (R-TX),0,29
2924,Daines (R-MT),0,29
2925,Donnelly (D-IN),1,29
2926,Duckworth (D-IL),2,29
2927,Durbin (D-IL),1,29
2928,Enzi (R-WY),0,29
2929,Ernst (R-IA),0,29
2930,Feinstein (D-CA),1,29
2931,Fischer (R-NE),0,29
2932,Flake (R-AZ),0,29
2933,Gardner (R-CO),0,29
2934,Gillibrand (D-NY),1,29
2935,Graham (R-SC),0,29
2936,Grassley (R-IA),0,29
2937,Harris (D-CA),1,29
2938,Hassan (D-NH),1,29
2939,Hatch (R-UT),0,29
2940,Heinrich (D-NM),1,29
2941,Heitkamp (D-ND),1,29
2942,Heller (R-NV),0,29
2943,Hirono (D-HI),1,29
2944,Hoeven (R-ND),0,29
2945,Hyde-Smith (R-MS),0,29
2946,Inhofe (R-OK),0,29
2947,Isakson (R-GA),0,29
2948,Johnson (R-WI),0,29
2949,Jones (D-AL),1,29
2950,Kaine (D-VA),1,29
2951,Kennedy (R-LA),0,29
2952,King (I-ME),1,29
2953,Klobuchar (D-MN),1,29
2954,Lankford (R-OK),0,29
2955,Leahy (D-VT),1,29
2956,Lee (R-UT),0,29
2957,Manchin (D-WV),0,29
2958,Markey (D-MA),1,29
2959,McCain (R-AZ),2,29
2960,McCaskill (D-MO),1,29
2961,McConnell (R-KY),0,29
2962,Menendez (D-NJ),1,29
2963,Merkley (D-OR),1,29
2964,Moran (R-KS),0,29
2965,Murkowski (R-AK),0,29
2966,Murphy (D-CT),1,29
2967,Murray (D-WA),1,29
2968,Nelson (D-FL),1,29
2969,Paul (R-KY),0,29
2970,Perdue (R-GA),0,29
2971,Peters (D-MI),1,29
2972,Portman (R-OH),0,29
2973,Reed (D-RI),1,29
2974,Risch (R-ID),0,29
2975,Roberts (R-KS),0,29
2976,Rounds (R-SD),0,29
2977,Rubio (R-FL),0,29
2978,Sanders (I-VT),1,29
2979,Sasse (R-NE),0,29
2980,Schatz (D-HI),1,29
2981,Schumer (D-NY),1,29
2982,Scott (R-SC),0,29
2983,Shaheen (D-NH),1,29
2984,Shelby (R-AL),0,29
2985,Smith (D-MN),1,29
2986,Stabenow (D-MI),1,29
2987,Sullivan (R-AK),0,29
2988,Tester (D-MT),1,29
2989,Thune (R-SD),0,29
2990,Tillis (R-NC),0,29
2991,Toomey (R-PA),0,29
2992,Udall (D-NM),1,29
2993,Van Hollen (D-MD),1,29
2994,Warner (D-VA),1,29
2995,Warren (D-MA),1,29
2996,Whitehouse (D-RI),1,29
2997,Wicker (R-MS),0,29
2998,Wyden (D-OR),1,29
2999,Young (R-IN),0,29
3000,Alexander (R-TN),0,30
3001,Baldwin (D-WI),1,30
3002,Barrasso (R-WY),0,30
3003,Bennet (D-CO),1,30
3004,Blumenthal (D-CT),1,30
3005,Blunt (R-MO),0,30
3006,Booker (D-NJ),1,30
3007,Boozman (R-AR),0,30
3008,Brown (D-OH),1,30
3009,Burr (R-NC),0,30
3010,Cantwell (D-WA),1,30
3011,Capito (R-WV),0,30
3012,Cardin (D-MD),1,30
3013,Carper (D-DE),1,30
3014,Casey (D-PA),1,30
3015,Cassidy (R-LA),0,30
3016,Collins (R-ME),0,30
3017,Coons (D-DE),1,30
3018,Corker (R-TN),0,30
3019,Cornyn (R-TX),0,30
3020,Cortez Masto (D-NV),1,30
3021,Cotton (R-AR),0,30
3022,Crapo (R-ID),0,30
3023,Cruz (R-TX),0,30
3024,Daines (R-MT),0,30
3025,Donnelly (D-IN),1,30
3026,Duckworth (D-IL),2,30
3027,Durbin (D-IL),1,30
3028,Enzi (R-WY),0,30
3029,Ernst (R-IA),0,30
3030,Feinstein (D-CA),1,30
3031,Fischer (R-NE),0,30
3032,Flake (R-AZ),0,30
3033,Gardner (R-CO),0,30
3034,Gillibrand (D-NY),1,30
3035,Graham (R-SC),0,30
3036,Grassley (R-IA),0,30
3037,Harris (D-CA),1,30
3038,Hassan (D-NH),1,30
3039,Hatch (R-UT),0,30
3040,Heinrich (D-NM),1,30
3041,Heitkamp (D-ND),1,30
3042,Heller (R-NV),0,30
3043,Hirono (D-HI),1,30
3044,Hoeven (R-ND),0,30
3045,Hyde-Smith (R-MS),0,30
3046,Inhofe (R-OK),0,30
3047,Isakson (R-GA),0,30
3048,Johnson (R-WI),0,30
3049,Jones (D-AL),1,30
3050,Kaine (D-VA),1,30
3051,Kennedy (R-LA),0,30
3052,King (I-ME),1,30
3053,Klobuchar (D-MN),1,30
3054,Lankford (R-OK),0,30
3055,Leahy (D-VT),1,30
3056,Lee (R-UT),0,30
3057,Manchin (D-WV),0,30
3058,Markey (D-MA),1,30
3059,McCain (R-AZ),2,30
3060,McCaskill (D-MO),1,30
3061,McConnell (R-KY),0,30
3062,Menendez (D-NJ),1,30
3063,Merkley (D-OR),1,30
3064,Moran (R-KS),0,30
3065,Murkowski (R-AK),0,30
3066,Murphy (D-CT),1,30
3067,Murray (D-WA),1,30
3068,Nelson (D-FL),1,30
3069,Paul (R-KY),0,30
3070,Perdue (R-GA),0,30
3071,Peters (D-MI),1,30
3072,Portman (R-OH),0,30
3073,Reed (D-RI),1,30
3074,Risch (R-ID),0,30
3075,Roberts (R-KS),0,30
3076,Rounds (R-SD),0,30
3077,Rubio (R-FL),0,30
3078,Sanders (I-VT),1,30
3079,Sasse (R-NE),0,30
3080,Schatz (D-HI),1,30
3081,Schumer (D-NY),1,30
3082,Scott (R-SC),0,30
3083,Shaheen (D-NH),1,30
3084,Shelby (R-AL),0,30
3085,Smith (D-MN),1,30
3086,Stabenow (D-MI),1,30
3087,Sullivan (R-AK),0,30
3088,Tester (D-MT),1,30
3089,Thune (R-SD),0,30
3090,Tillis (R-NC),2,30
3091,Toomey (R-PA),0,30
3092,Udall (D-NM),1,30
3093,Van Hollen (D-MD),1,30
3094,Warner (D-VA),1,30
3095,Warren (D-MA),1,30
3096,Whitehouse (D-RI),1,30
3097,Wicker (R-MS),0,30
3098,Wyden (D-OR),1,30
3099,Young (R-IN),0,30
3100,Alexander (R-TN),0,31
3101,Baldwin (D-WI),0,31
3102,Barrasso (R-WY),0,31
3103,Bennet (D-CO),1,31
3104,Blumenthal (D-CT),1,31
3105,Blunt (R-MO),0,31
3106,Booker (D-NJ),1,31
3107,Boozman (R-AR),0,31
3108,Brown (D-OH),1,31
3109,Burr (R-NC),0,31
3110,Cantwell (D-WA),1,31
3111,Capito (R-WV),0,31
3112,Cardin (D-MD),1,31
3113,Carper (D-DE),1,31
3114,Casey (D-PA),1,31
3115,Cassidy (R-LA),0,31
3116,Collins (R-ME),0,31
3117,Coons (D-DE),1,31
3118,Corker (R-TN),0,31
3119,Cornyn (R-TX),0,31
3120,Cortez Masto (D-NV),1,31
3121,Cotton (R-AR),0,31
3122,Crapo (R-ID),0,31
3123,Cruz (R-TX),0,31
3124,Daines (R-MT),0,31
3125,Donnelly (D-IN),1,31
3126,Duckworth (D-IL),2,31
3127,Durbin (D-IL),1,31
3128,Enzi (R-WY),0,31
3129,Ernst (R-IA),0,31
3130,Feinstein (D-CA),1,31
3131,Fischer (R-NE),0,31
3132,Flake (R-AZ),0,31
3133,Gardner (R-CO),0,31
3134,Gillibrand (D-NY),1,31
3135,Graham (R-SC),0,31
3136,Grassley (R-IA),0,31
3137,Harris (D-CA),1,31
3138,Hassan (D-NH),1,31
3139,Hatch (R-UT),0,31
3140,Heinrich (D-NM),0,31
3141,Heitkamp (D-ND),0,31
3142,Heller (R-NV),0,31
3143,Hirono (D-HI),1,31
3144,Hoeven (R-ND),0,31
3145,Hyde-Smith (R-MS),0,31
3146,Inhofe (R-OK),0,31
3147,Isakson (R-GA),0,31
3148,Johnson (R-WI),0,31
3149,Jones (D-AL),1,31
3150,Kaine (D-VA),0,31
3151,Kennedy (R-LA),0,31
3152,King (I-ME),0,31
3153,Klobuchar (D-MN),1,31
3154,Lankford (R-OK),0,31
3155,Leahy (D-VT),1,31
3156,Lee (R-UT),0,31
3157,Manchin (D-WV),1,31
3158,Markey (D-MA),1,31
3159,McCain (R-AZ),2,31
3160,McCaskill (D-MO),1,31
3161,McConnell (R-KY),0,31
3162,Menendez (D-NJ),1,31
3163,Merkley (D-OR),1,31
3164,Moran (R-KS),0,31
3165,Murkowski (R-AK),0,31
3166,Murphy (D-CT),1,31
3167,Murray (D-WA),1,31
3168,Nelson (D-FL),1,31
3169,Paul (R-KY),0,31
3170,Perdue (R-GA),0,31
3171,Peters (D-MI),1,31
3172,Portman (R-OH),1,31
3173,Reed (D-RI),1,31
3174,Risch (R-ID),0,31
3175,Roberts (R-KS),0,31
3176,Rounds (R-SD),0,31
3177,Rubio (R-FL),2,31
3178,Sanders (I-VT),1,31
3179,Sasse (R-NE),0,31
3180,Schatz (D-HI),1,31
3181,Schumer (D-NY),1,31
3182,Scott (R-SC),0,31
3183,Shaheen (D-NH),1,31
3184,Shelby (R-AL),0,31
3185,Smith (D-MN),1,31
3186,Stabenow (D-MI),1,31
3187,Sullivan (R-AK),0,31
3188,Tester (D-MT),0,31
3189,Thune (R-SD),0,31
3190,Tillis (R-NC),2,31
3191,Toomey (R-PA),0,31
3192,Udall (D-NM),0,31
3193,Van Hollen (D-MD),1,31
3194,Warner (D-VA),0,31
3195,Warren (D-MA),1,31
3196,Whitehouse (D-RI),1,31
3197,Wicker (R-MS),0,31
3198,Wyden (D-OR),1,31
3199,Young (R-IN),0,31
3200,Alexander (R-TN),0,32
3201,Baldwin (D-WI),1,32
3202,Barrasso (R-WY),0,32
3203,Bennet (D-CO),1,32
3204,Blumenthal (D-CT),1,32
3205,Blunt (R-MO),0,32
3206,Booker (D-NJ),1,32
3207,Boozman (R-AR),0,32
3208,Brown (D-OH),1,32
3209,Burr (R-NC),0,32
3210,Cantwell (D-WA),1,32
3211,Capito (R-WV),0,32
3212,Cardin (D-MD),1,32
3213,Carper (D-DE),1,32
3214,Casey (D-PA),1,32
3215,Cassidy (R-LA),0,32
3216,Cochran (R-MS),0,32
3217,Collins (R-ME),1,32
3218,Coons (D-DE),0,32
3219,Corker (R-TN),0,32
3220,Cornyn (R-TX),0,32
3221,Cortez Masto (D-NV),0,32
3222,Cotton (R-AR),0,32
3223,Crapo (R-ID),0,32
3224,Cruz (R-TX),0,32
3225,Daines (R-MT),1,32
3226,Donnelly (D-IN),0,32
3227,Duckworth (D-IL),1,32
3228,Durbin (D-IL),1,32
3229,Enzi (R-WY),0,32
3230,Ernst (R-IA),0,32
3231,Feinstein (D-CA),1,32
3232,Fischer (R-NE),0,32
3233,Flake (R-AZ),0,32
3234,Gardner (R-CO),0,32
3235,Gillibrand (D-NY),1,32
3236,Graham (R-SC),0,32
3237,Grassley (R-IA),0,32
3238,Harris (D-CA),1,32
3239,Hassan (D-NH),1,32
3240,Hatch (R-UT),0,32
3241,Heinrich (D-NM),1,32
3242,Heitkamp (D-ND),0,32
3243,Heller (R-NV),0,32
3244,Hirono (D-HI),1,32
3245,Hoeven (R-ND),0,32
3246,Inhofe (R-OK),0,32
3247,Isakson (R-GA),0,32
3248,Johnson (R-WI),0,32
3249,Jones (D-AL),0,32
3250,Kaine (D-VA),1,32
3251,Kennedy (R-LA),0,32
3252,King (I-ME),1,32
3253,Klobuchar (D-MN),1,32
3254,Lankford (R-OK),0,32
3255,Leahy (D-VT),1,32
3256,Lee (R-UT),1,32
3257,Manchin (D-WV),0,32
3258,Markey (D-MA),1,32
3259,McCain (R-AZ),2,32
3260,McCaskill (D-MO),1,32
3261,McConnell (R-KY),0,32
3262,Menendez (D-NJ),0,32
3263,Merkley (D-OR),1,32
3264,Moran (R-KS),1,32
3265,Murkowski (R-AK),0,32
3266,Murphy (D-CT),1,32
3267,Murray (D-WA),1,32
3268,Nelson (D-FL),0,32
3269,Paul (R-KY),1,32
3270,Perdue (R-GA),0,32
3271,Peters (D-MI),1,32
3272,Portman (R-OH),0,32
3273,Reed (D-RI),0,32
3274,Risch (R-ID),0,32
3275,Roberts (R-KS),0,32
3276,Rounds (R-SD),0,32
3277,Rubio (R-FL),0,32
3278,Sanders (I-VT),1,32
3279,Sasse (R-NE),0,32
3280,Schatz (D-HI),1,32
3281,Schumer (D-NY),1,32
3282,Scott (R-SC),0,32
3283,Shaheen (D-NH),1,32
3284,Shelby (R-AL),0,32
3285,Smith (D-MN),1,32
3286,Stabenow (D-MI),1,32
3287,Sullivan (R-AK),0,32
3288,Tester (D-MT),1,32
3289,Thune (R-SD),0,32
3290,Tillis (R-NC),0,32
3291,Toomey (R-PA),0,32
3292,Udall (D-NM),1,32
3293,Van Hollen (D-MD),1,32
3294,Warner (D-VA),1,32
3295,Warren (D-MA),1,32
3296,Whitehouse (D-RI),0,32
3297,Wicker (R-MS),0,32
3298,Wyden (D-OR),1,32
3299,Young (R-IN),0,32
3300,Alexander (R-TN),0,33
3301,Baldwin (D-WI),1,33
3302,Barrasso (R-WY),0,33
3303,Bennet (D-CO),0,33
3304,Blumenthal (D-CT),1,33
3305,Blunt (R-MO),0,33
3306,Booker (D-NJ),1,33
3307,Boozman (R-AR),0,33
3308,Brown (D-OH),1,33
3309,Burr (R-NC),0,33
3310,Cantwell (D-WA),1,33
3311,Capito (R-WV),0,33
3312,Cardin (D-MD),1,33
3313,Carper (D-DE),0,33
3314,Casey (D-PA),1,33
3315,Cassidy (R-LA),0,33
3316,Cochran (R-MS),0,33
3317,Collins (R-ME),0,33
3318,Coons (D-DE),0,33
3319,Corker (R-TN),0,33
3320,Cornyn (R-TX),0,33
3321,Cortez Masto (D-NV),1,33
3322,Cotton (R-AR),0,33
3323,Crapo (R-ID),0,33
3324,Cruz (R-TX),0,33
3325,Daines (R-MT),0,33
3326,Donnelly (D-IN),0,33
3327,Duckworth (D-IL),1,33
3328,Durbin (D-IL),1,33
3329,Enzi (R-WY),0,33
3330,Ernst (R-IA),0,33
3331,Feinstein (D-CA),1,33
3332,Fischer (R-NE),0,33
3333,Flake (R-AZ),0,33
3334,Gardner (R-CO),0,33
3335,Gillibrand (D-NY),1,33
3336,Graham (R-SC),0,33
3337,Grassley (R-IA),0,33
3338,Harris (D-CA),1,33
